id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,fb_product_category,gender,age_group,sale price,price
B3-00K-030-02,Yellow Rose A-Line Kurta,Yellow Rose A-Line Kurta,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Rose+A-Line+Kurta?id=349,https://www.zingclothing.in/aalam/stock/item/349/image/_/face-img,Zing,Yellow,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
B3-00K-030-03,Yellow Rose A-Line Kurta,Yellow Rose A-Line Kurta,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Rose+A-Line+Kurta?id=350,https://www.zingclothing.in/aalam/stock/item/350/image/_/face-img,Zing,Yellow,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
B3-00K-030-04,Yellow Rose A-Line Kurta,Yellow Rose A-Line Kurta,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Rose+A-Line+Kurta?id=351,https://www.zingclothing.in/aalam/stock/item/351/image/_/face-img,Zing,Yellow,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
B3-00K-030-05,Yellow Rose A-Line Kurta,Yellow Rose A-Line Kurta,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Rose+A-Line+Kurta?id=352,https://www.zingclothing.in/aalam/stock/item/352/image/_/face-img,Zing,Yellow,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
B3-00K-030-06,Yellow Rose A-Line Kurta,Yellow Rose A-Line Kurta,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Rose+A-Line+Kurta?id=353,https://www.zingclothing.in/aalam/stock/item/353/image/_/face-img,Zing,Yellow,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
B3-00K-031-01,Ocean Shades Blue Kurta,Ocean Shades Blue Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ocean+Shades+Blue+Kurta?id=354,https://www.zingclothing.in/aalam/stock/item/354/image/_/face-img,Zing,"Blue,White",Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B3-00K-031-02,Ocean Shades Blue Kurta,Ocean Shades Blue Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ocean+Shades+Blue+Kurta?id=355,https://www.zingclothing.in/aalam/stock/item/355/image/_/face-img,Zing,"White,Blue",Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B3-00K-031-03,Ocean Shades Blue Kurta,Ocean Shades Blue Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ocean+Shades+Blue+Kurta?id=356,https://www.zingclothing.in/aalam/stock/item/356/image/_/face-img,Zing,"Blue,White",Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B3-00K-031-04,Ocean Shades Blue Kurta,Ocean Shades Blue Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ocean+Shades+Blue+Kurta?id=357,https://www.zingclothing.in/aalam/stock/item/357/image/_/face-img,Zing,"Blue,White",Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B3-00K-031-05,Ocean Shades Blue Kurta,Ocean Shades Blue Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ocean+Shades+Blue+Kurta?id=358,https://www.zingclothing.in/aalam/stock/item/358/image/_/face-img,Zing,"Blue,White",Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B3-00K-031-06,Ocean Shades Blue Kurta,Ocean Shades Blue Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ocean+Shades+Blue+Kurta?id=359,https://www.zingclothing.in/aalam/stock/item/359/image/_/face-img,Zing,"Blue,White",Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B3-0DR-015-01,Pink Rose A-Line-Rush Sale,Pink Rose A-Line-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Rose+A-Line?id=360,https://www.zingclothing.in/aalam/stock/item/360/image/_/face-img,Zing,Pink,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-015-02,Pink Rose A-Line-Rush Sale,Pink Rose A-Line-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Rose+A-Line?id=361,https://www.zingclothing.in/aalam/stock/item/361/image/_/face-img,Zing,Pink,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-015-03,Pink Rose A-Line-Rush Sale,Pink Rose A-Line-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Rose+A-Line?id=362,https://www.zingclothing.in/aalam/stock/item/362/image/_/face-img,Zing,Pink,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-015-04,Pink Rose A-Line-Rush Sale,Pink Rose A-Line-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Rose+A-Line?id=363,https://www.zingclothing.in/aalam/stock/item/363/image/_/face-img,Zing,Pink,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-015-05,Pink Rose A-Line-Rush Sale,Pink Rose A-Line-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Rose+A-Line?id=364,https://www.zingclothing.in/aalam/stock/item/364/image/_/face-img,Zing,Pink,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-015-06,Pink Rose A-Line-Rush Sale,Pink Rose A-Line-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Rose+A-Line?id=365,https://www.zingclothing.in/aalam/stock/item/365/image/_/face-img,Zing,Pink,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-016-01,Red Heart Spade-Rush Sale,Red Heart Spade-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Red+Heart+Spade?id=366,https://www.zingclothing.in/aalam/stock/item/366/image/_/face-img,Zing,Red,Rayon,Abstract,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,348.94 INR,849.0 INR
B3-0DR-016-02,Red Heart Spade-Rush Sale,Red Heart Spade-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Red+Heart+Spade?id=367,https://www.zingclothing.in/aalam/stock/item/367/image/_/face-img,Zing,Red,Rayon,Abstract,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,348.94 INR,849.0 INR
B3-0DR-016-03,Red Heart Spade-Rush Sale,Red Heart Spade-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Red+Heart+Spade?id=368,https://www.zingclothing.in/aalam/stock/item/368/image/_/face-img,Zing,Red,Rayon,Abstract,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,348.94 INR,849.0 INR
B3-0DR-016-04,Red Heart Spade-Rush Sale,Red Heart Spade-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Red+Heart+Spade?id=369,https://www.zingclothing.in/aalam/stock/item/369/image/_/face-img,Zing,Red,Rayon,Abstract,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,348.94 INR,849.0 INR
B3-0DR-016-05,Red Heart Spade-Rush Sale,Red Heart Spade-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Red+Heart+Spade?id=370,https://www.zingclothing.in/aalam/stock/item/370/image/_/face-img,Zing,Red,Rayon,Abstract,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,348.94 INR,849.0 INR
B3-0DR-016-06,Red Heart Spade-Rush Sale,Red Heart Spade-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Red+Heart+Spade?id=371,https://www.zingclothing.in/aalam/stock/item/371/image/_/face-img,Zing,Red,Rayon,Abstract,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,348.94 INR,849.0 INR
B3-0DR-017-01,Pink Georgette Floral-Rush Sale,Pink Georgette Floral-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Georgette+Floral?id=372,https://www.zingclothing.in/aalam/stock/item/372/image/_/face-img,Zing,Pink,Georgette,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-017-02,Pink Georgette Floral-Rush Sale,Pink Georgette Floral-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Georgette+Floral?id=373,https://www.zingclothing.in/aalam/stock/item/373/image/_/face-img,Zing,Pink,Georgette,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-017-03,Pink Georgette Floral-Rush Sale,Pink Georgette Floral-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Georgette+Floral?id=374,https://www.zingclothing.in/aalam/stock/item/374/image/_/face-img,Zing,Pink,Georgette,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-017-04,Pink Georgette Floral-Rush Sale,Pink Georgette Floral-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Georgette+Floral?id=375,https://www.zingclothing.in/aalam/stock/item/375/image/_/face-img,Zing,Pink,Georgette,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-017-05,Pink Georgette Floral-Rush Sale,Pink Georgette Floral-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Georgette+Floral?id=376,https://www.zingclothing.in/aalam/stock/item/376/image/_/face-img,Zing,Pink,Georgette,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B3-0DR-017-06,Pink Georgette Floral-Rush Sale,Pink Georgette Floral-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Georgette+Floral?id=377,https://www.zingclothing.in/aalam/stock/item/377/image/_/face-img,Zing,Pink,Georgette,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,349.48 INR,1099.0 INR
B1-00K-003-06,Violet Silver Stripes Kurta-Take It and Go - Sale,Violet Silver Stripes Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Violet+Silver+Stripes+Kurta?id=378,https://www.zingclothing.in/aalam/stock/item/378/image/_/face-img,Zing,Purple,Cotton,Stripes,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,693.0 INR,1260.0 INR
B1-00K-003-07,Violet Silver Stripes Kurta-Take It and Go - Sale,Violet Silver Stripes Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Violet+Silver+Stripes+Kurta?id=379,https://www.zingclothing.in/aalam/stock/item/379/image/_/face-img,Zing,Purple,Cotton,Stripes,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,693.0 INR,1260.0 INR
B1-0DR-001-05,Black Polka Dress-Take It and Go - Sale,Black Polka Dress-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Polka+Dress?id=380,https://www.zingclothing.in/aalam/stock/item/380/image/_/face-img,Zing,Black,Poly Crepe,Polka,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,480.0 INR,1000.0 INR
B4-00K-032-01,Green Floral Cotton Kurta,Green Floral Cotton Kurta,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Cotton+Kurta?id=381,https://www.zingclothing.in/aalam/stock/item/381/image/_/face-img,Zing,Green,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-032-02,Green Floral Cotton Kurta,Green Floral Cotton Kurta,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Cotton+Kurta?id=382,https://www.zingclothing.in/aalam/stock/item/382/image/_/face-img,Zing,Green,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-032-03,Green Floral Cotton Kurta,Green Floral Cotton Kurta,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Cotton+Kurta?id=383,https://www.zingclothing.in/aalam/stock/item/383/image/_/face-img,Zing,Green,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-032-04,Green Floral Cotton Kurta,Green Floral Cotton Kurta,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Cotton+Kurta?id=384,https://www.zingclothing.in/aalam/stock/item/384/image/_/face-img,Zing,Green,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-032-05,Green Floral Cotton Kurta,Green Floral Cotton Kurta,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Cotton+Kurta?id=385,https://www.zingclothing.in/aalam/stock/item/385/image/_/face-img,Zing,Green,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-032-06,Green Floral Cotton Kurta,Green Floral Cotton Kurta,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Cotton+Kurta?id=386,https://www.zingclothing.in/aalam/stock/item/386/image/_/face-img,Zing,Green,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-033-01,Red and Navy Patch Kurta,Red and Navy Patch Kurta,out of stock,new,https://www.zingclothing.in/store/item/Red+and+Navy+Patch+Kurta?id=387,https://www.zingclothing.in/aalam/stock/item/387/image/_/face-img,Zing,Red,Cotton,"Solid,Floral",XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B4-00K-033-02,Red and Navy Patch Kurta,Red and Navy Patch Kurta,out of stock,new,https://www.zingclothing.in/store/item/Red+and+Navy+Patch+Kurta?id=388,https://www.zingclothing.in/aalam/stock/item/388/image/_/face-img,Zing,Red,Cotton,"Floral,Solid",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B4-00K-033-03,Red and Navy Patch Kurta,Red and Navy Patch Kurta,out of stock,new,https://www.zingclothing.in/store/item/Red+and+Navy+Patch+Kurta?id=389,https://www.zingclothing.in/aalam/stock/item/389/image/_/face-img,Zing,Red,Cotton,"Floral,Solid",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B4-00K-033-04,Red and Navy Patch Kurta,Red and Navy Patch Kurta,out of stock,new,https://www.zingclothing.in/store/item/Red+and+Navy+Patch+Kurta?id=390,https://www.zingclothing.in/aalam/stock/item/390/image/_/face-img,Zing,Red,Cotton,"Floral,Solid",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B4-00K-033-05,Red and Navy Patch Kurta,Red and Navy Patch Kurta,out of stock,new,https://www.zingclothing.in/store/item/Red+and+Navy+Patch+Kurta?id=391,https://www.zingclothing.in/aalam/stock/item/391/image/_/face-img,Zing,Red,Cotton,"Floral,Solid",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B4-00K-033-06,Red and Navy Patch Kurta,Red and Navy Patch Kurta,out of stock,new,https://www.zingclothing.in/store/item/Red+and+Navy+Patch+Kurta?id=392,https://www.zingclothing.in/aalam/stock/item/392/image/_/face-img,Zing,Red,Cotton,"Solid,Floral",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,599.0 INR
B4-00K-034-01,Vermilion Red Kurta,Vermilion Red Kurta,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=393,https://www.zingclothing.in/aalam/stock/item/393/image/_/face-img,Zing,"Orange,Red",Cotton,Abstract,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-034-02,Vermilion Red Kurta,Vermilion Red Kurta,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=394,https://www.zingclothing.in/aalam/stock/item/394/image/_/face-img,Zing,"Orange,Red",Cotton,Abstract,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-034-03,Vermilion Red Kurta,Vermilion Red Kurta,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=395,https://www.zingclothing.in/aalam/stock/item/395/image/_/face-img,Zing,"Orange,Red",Cotton,Abstract,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-034-04,Vermilion Red Kurta,Vermilion Red Kurta,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=396,https://www.zingclothing.in/aalam/stock/item/396/image/_/face-img,Zing,"Red,Orange",Cotton,Abstract,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-034-05,Vermilion Red Kurta,Vermilion Red Kurta,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=397,https://www.zingclothing.in/aalam/stock/item/397/image/_/face-img,Zing,"Orange,Red",Cotton,Abstract,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-034-06,Vermilion Red Kurta,Vermilion Red Kurta,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=398,https://www.zingclothing.in/aalam/stock/item/398/image/_/face-img,Zing,"Red,Orange",Cotton,Abstract,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,792.0 INR
B4-00K-035-01,Lime Green Kurta-Rush Sale,Lime Green Kurta-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=399,https://www.zingclothing.in/aalam/stock/item/399/image/_/face-img,Zing,Green,Cotton,"Solid,Floral",XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,598.5 INR,1050.0 INR
B4-00K-035-02,Lime Green Kurta-Rush Sale,Lime Green Kurta-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=400,https://www.zingclothing.in/aalam/stock/item/400/image/_/face-img,Zing,Green,Cotton,"Floral,Solid",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,598.5 INR,1050.0 INR
B4-00K-035-03,Lime Green Kurta-Rush Sale,Lime Green Kurta-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=401,https://www.zingclothing.in/aalam/stock/item/401/image/_/face-img,Zing,Green,Cotton,"Floral,Solid",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,598.5 INR,1050.0 INR
B4-00K-035-04,Lime Green Kurta-Rush Sale,Lime Green Kurta-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=402,https://www.zingclothing.in/aalam/stock/item/402/image/_/face-img,Zing,Green,Cotton,"Floral,Solid",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,598.5 INR,1050.0 INR
B4-00K-035-05,Lime Green Kurta-Rush Sale,Lime Green Kurta-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=403,https://www.zingclothing.in/aalam/stock/item/403/image/_/face-img,Zing,Green,Cotton,"Floral,Solid",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,598.5 INR,1050.0 INR
B4-00K-035-06,Lime Green Kurta-Rush Sale,Lime Green Kurta-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=404,https://www.zingclothing.in/aalam/stock/item/404/image/_/face-img,Zing,Green,Cotton,"Floral,Solid",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,598.5 INR,1050.0 INR
B4-00K-036-01,Blue Floral Cotton Kurta-Take It and Go - Sale,Blue Floral Cotton Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Floral+Cotton+Kurta?id=405,https://www.zingclothing.in/aalam/stock/item/405/image/_/face-img,Zing,Blue,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,543.2 INR,679.0 INR
B4-00K-036-02,Blue Floral Cotton Kurta-Take It and Go - Sale,Blue Floral Cotton Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Floral+Cotton+Kurta?id=406,https://www.zingclothing.in/aalam/stock/item/406/image/_/face-img,Zing,Blue,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,543.2 INR,679.0 INR
B4-00K-036-03,Blue Floral Cotton Kurta-Take It and Go - Sale,Blue Floral Cotton Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Floral+Cotton+Kurta?id=407,https://www.zingclothing.in/aalam/stock/item/407/image/_/face-img,Zing,Blue,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,543.2 INR,679.0 INR
B4-00K-036-04,Blue Floral Cotton Kurta-Take It and Go - Sale,Blue Floral Cotton Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Floral+Cotton+Kurta?id=408,https://www.zingclothing.in/aalam/stock/item/408/image/_/face-img,Zing,Blue,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,543.2 INR,679.0 INR
B4-00K-036-05,Blue Floral Cotton Kurta-Take It and Go - Sale,Blue Floral Cotton Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Floral+Cotton+Kurta?id=409,https://www.zingclothing.in/aalam/stock/item/409/image/_/face-img,Zing,Blue,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,543.2 INR,679.0 INR
B4-00K-036-06,Blue Floral Cotton Kurta-Take It and Go - Sale,Blue Floral Cotton Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Floral+Cotton+Kurta?id=410,https://www.zingclothing.in/aalam/stock/item/410/image/_/face-img,Zing,Blue,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,543.2 INR,679.0 INR
B4-00K-037-01,Black Ikkat Print Kurta-Take It and Go - Sale,Black Ikkat Print Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Ikkat+Print+Kurta?id=411,https://www.zingclothing.in/aalam/stock/item/411/image/_/face-img,Zing,Black,Cotton,Abstract,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,559.2 INR,699.0 INR
B4-00K-037-02,Black Ikkat Print Kurta-Take It and Go - Sale,Black Ikkat Print Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Ikkat+Print+Kurta?id=412,https://www.zingclothing.in/aalam/stock/item/412/image/_/face-img,Zing,Black,Cotton,Abstract,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,559.2 INR,699.0 INR
B4-00K-037-03,Black Ikkat Print Kurta-Take It and Go - Sale,Black Ikkat Print Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Ikkat+Print+Kurta?id=413,https://www.zingclothing.in/aalam/stock/item/413/image/_/face-img,Zing,Black,Cotton,Abstract,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,559.2 INR,699.0 INR
B4-00K-037-04,Black Ikkat Print Kurta-Take It and Go - Sale,Black Ikkat Print Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Ikkat+Print+Kurta?id=414,https://www.zingclothing.in/aalam/stock/item/414/image/_/face-img,Zing,Black,Cotton,Abstract,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,559.2 INR,699.0 INR
B4-00K-037-05,Black Ikkat Print Kurta-Take It and Go - Sale,Black Ikkat Print Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Ikkat+Print+Kurta?id=415,https://www.zingclothing.in/aalam/stock/item/415/image/_/face-img,Zing,Black,Cotton,Abstract,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,559.2 INR,699.0 INR
B4-00K-037-06,Black Ikkat Print Kurta-Take It and Go - Sale,Black Ikkat Print Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Ikkat+Print+Kurta?id=416,https://www.zingclothing.in/aalam/stock/item/416/image/_/face-img,Zing,Black,Cotton,Abstract,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,559.2 INR,699.0 INR
B4-00K-038-01,Pink Floral A-Line Kurta-Take It and Go - Sale,Pink Floral A-Line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Floral+A-Line+Kurta?id=417,https://www.zingclothing.in/aalam/stock/item/417/image/_/face-img,Zing,Pink,Rayon,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,554.4 INR,792.0 INR
B4-00K-038-02,Pink Floral A-Line Kurta-Take It and Go - Sale,Pink Floral A-Line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Floral+A-Line+Kurta?id=418,https://www.zingclothing.in/aalam/stock/item/418/image/_/face-img,Zing,Pink,Rayon,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,554.4 INR,792.0 INR
B4-00K-038-03,Pink Floral A-Line Kurta-Take It and Go - Sale,Pink Floral A-Line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Floral+A-Line+Kurta?id=419,https://www.zingclothing.in/aalam/stock/item/419/image/_/face-img,Zing,Pink,Rayon,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,554.4 INR,792.0 INR
B4-00K-038-04,Pink Floral A-Line Kurta-Take It and Go - Sale,Pink Floral A-Line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Floral+A-Line+Kurta?id=420,https://www.zingclothing.in/aalam/stock/item/420/image/_/face-img,Zing,Pink,Rayon,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,554.4 INR,792.0 INR
B4-00K-038-05,Pink Floral A-Line Kurta-Take It and Go - Sale,Pink Floral A-Line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Floral+A-Line+Kurta?id=421,https://www.zingclothing.in/aalam/stock/item/421/image/_/face-img,Zing,Pink,Rayon,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,554.4 INR,792.0 INR
